"Collection.code"	"Collected.by"	"DateCollected.Start."	"Locality.Name"	"District"	"State.Prov"	"Country"	"LocLatitude"	"LocLongitude"	"X.Species.Genus"	"Species.groups"	"SpeciesName"
"1319"	"CRBA002755"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1320"	"CRBA002756"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1321"	"CRBA002760"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1322"	"CRBA002763"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1323"	"CRBA002764"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1324"	"CRBA002767"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1325"	"CRBA002770"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1326"	"CRBA002772"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1327"	"CRBA002773"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1328"	"CRBA002775"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1329"	"CRBA002776"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1330"	"CRBA002778"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1331"	"CRBA002781"	"Arnedo, Bellvert & Oromí"	"3/17/2017"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1332"	"CRBA002796"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Pajarito"	"Hermigua"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"silvatica_G"
"1333"	"CRBA002797"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Pajarito"	"Hermigua"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"silvatica_G"
"1334"	"CRBA002800"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1335"	"CRBA002801"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1336"	"CRBA002802"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1337"	"CRBA002803"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1338"	"CRBA002804"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1339"	"CRBA002809"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1340"	"CRBA002810"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1341"	"CRBA002813"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1342"	"CRBA002816"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1343"	"CRBA002817"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1344"	"CRBA002821"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1345"	"CRBA002822"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1346"	"CRBA002823"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1347"	"CRBA002824"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1348"	"CRBA002825"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1349"	"CRBA002828"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1350"	"CRBA002829"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1351"	"CRBA002830"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1352"	"CRBA002831"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1353"	"CRBA002833"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1354"	"CRBA002834"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1355"	"CRBA002835"	"Arnedo, Bellvert & Oromí"	"3/18/2017"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1356"	"CRBA003622"	"Arnedo, Bellvert, Domènech & Oromí"	"20/3/2019"	"Pista Mora Gaspar"	"Vallehermoso"	"La Gomera"	""	28.142375	-17.250954	"Dysdera"	"Western Canarian"	"silvatica_G"
"1357"	"CRBA003631"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1358"	"CRBA003634"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1359"	"CRBA003635"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1360"	"CRBA003643"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1361"	"CRBA003649"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1362"	"CRBA003651"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1363"	"CRBA003658"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1364"	"CRBA003661"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1365"	"CRBA003668"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1366"	"CRBA003669"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1367"	"CRBA003670"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1368"	"CRBA003672"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1369"	"CRBA003674"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1370"	"CRBA003677"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1371"	"CRBA003679"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1372"	"CRBA003680"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1373"	"CRBA003694"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1374"	"CRBA003697"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1375"	"CRBA003698"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1376"	"CRBA003700"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1377"	"CRBA003703"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1378"	"CRBA003706"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1379"	"CRBA003712"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1380"	"CRBA003713"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1381"	"CRBA003714"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1382"	"CRBA003718"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1383"	"CRBA003719"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1384"	"CRBA003724"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1385"	"CRBA003729"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1386"	"CRBA003730"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1387"	"CRBA003736"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1388"	"CRBA003737"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1389"	"CRBA003738"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1390"	"CRBA003742"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1391"	"CRBA003746"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1392"	"CRBA003747"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1393"	"CRBA003748"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1394"	"CRBA003758"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"silvatica_G"
"1395"	"CRBA003782"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"silvatica_G"
"1396"	"CRBA003785"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"silvatica_G"
"1397"	"CRBA003791"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"silvatica_G"
"1398"	"CRBA003801"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"silvatica_G"
"1399"	"CRBA003802"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"silvatica_G"
"1400"	"CRBA003803"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"silvatica_G"
"1401"	"CRBA003817"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"silvatica_G"
"1402"	"CRBA003818"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"silvatica_G"
"1403"	"CRBA003839"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1404"	"CRBA003843"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1405"	"CRBA003844"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1406"	"CRBA003847"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1407"	"CRBA003848"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1408"	"CRBA003851"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1409"	"CRBA003855"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1410"	"CRBA003856"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1411"	"CRBA003865"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1412"	"CRBA003866"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1413"	"CRBA003867"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1414"	"CRBA003870"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1415"	"CRBA003871"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1416"	"CRBA003880"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1417"	"CRBA003884"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1418"	"CRBA003885"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1419"	"CRBA003887"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1420"	"CRBA003888"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1421"	"CRBA003889"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1422"	"CRBA003894"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"silvatica_G"
"1423"	"CRBA003908"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"silvatica_G"
"1424"	"CRBA003909"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"silvatica_G"
"1425"	"CRBA003910"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"silvatica_G"
"1426"	"CRBA003911"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"silvatica_G"
"1427"	"CRBA003912"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"silvatica_G"
"1428"	"CRBA003913"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"silvatica_G"
"1429"	"CRBA003914"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"silvatica_G"
